"","DG_Down","DG_Up","Hippo_Down","Hippo_Up","Int_DdHd","Int_DdHu","Int_DuHd","Int_DuHu","Description"
"GO:0006998",0.987740499582477,0.561613831064872,0.530745435358331,0.740118958450841,NA,NA,NA,NA,"nuclear envelope organization"
"GO:0016925",0.987740499582477,0.762591721894763,0.899089035478285,0.980044320745793,NA,NA,NA,NA,"protein sumoylation"
"GO:0030218",0.987740499582477,0.00575445452486974,0.739008913811546,0.0854766424016526,0.330897863115618,NA,NA,0.357762856512201,"erythrocyte differentiation"
"GO:0007088",0.987806312963675,0.835418989844519,0.812414874151382,0.921527622272758,NA,NA,NA,NA,"regulation of mitotic nuclear division"
"GO:0008380",0.987936809304021,0.738855728719722,0.995111441605215,0.404669218349288,0.339473779211185,0.559517934730477,0.675989934981116,0.901243566624372,"RNA splicing"
"GO:0009896",0.988279328093666,0.168773373129324,0.549214841537529,0.189868161613107,0.821704548245576,0.225006927549604,0.294714358930629,0.561276972639004,"positive regulation of catabolic process"
"GO:0009063",0.988415452415042,0.77012295046044,0.746828959954315,0.341699672864879,NA,0.042455988278806,0.365814652328711,0.361410974516807,"cellular amino acid catabolic process"
"GO:0010972",0.988415452415042,0.77012295046044,0.980886634219514,0.90359783330479,NA,NA,0.365814652328711,NA,"negative regulation of G2/M transition of mitotic cell cycle"
"GO:0060218",0.988415452415042,0.209775842270191,0.980886634219514,0.90359783330479,0.334347747418351,NA,NA,NA,"hematopoietic stem cell differentiation"
"GO:0006281",0.988978574984378,0.351041967996411,0.893975613910635,0.362870683526941,0.906280155892068,0.989381775112724,0.929288950522644,0.926384425407798,"DNA repair"
"GO:1903578",0.989053301128424,0.581853645276311,0.754460852929177,0.75554540029929,0.337780144106196,NA,0.0768230072703204,NA,"regulation of ATP metabolic process"
"GO:1901657",0.989479444604709,0.849897423476015,0.210283723531996,0.345296920319212,NA,NA,0.1446136796116,NA,"glycosyl compound metabolic process"
"GO:1903362",0.989540934113093,0.244483503231044,0.880208041604737,0.793314435766982,0.656030249125908,0.328912271278038,NA,0.691502301231921,"regulation of cellular protein catabolic process"
"GO:0009123",0.98959340510248,0.795756149285155,0.653467520242314,0.18107099663123,0.474107301826036,0.361973286535477,0.0321368264202491,0.00174494468054988,"nucleoside monophosphate metabolic process"
"GO:0090501",0.990468183987944,0.562900508154976,0.933912992941287,0.695740818274664,NA,NA,NA,NA,"RNA phosphodiester bond hydrolysis"
"GO:0070498",0.990764037104775,0.411275135133948,0.776249009261271,0.77729262871355,NA,NA,NA,NA,"interleukin-1-mediated signaling pathway"
"GO:0051607",0.990927947070305,0.0824873044809146,0.842445199508078,0.0681806275678487,0.46169031766234,0.695466112516835,NA,0.49463913276409,"defense response to virus"
"GO:0000086",0.991067189493715,0.497533886412375,0.946828422331421,0.57736707469002,NA,0.613835650946324,0.70405737017122,NA,"G2/M transition of mitotic cell cycle"
"GO:0000209",0.991219720026232,0.359339767430308,0.216797138061668,0.412959535580428,0.746195642917879,0.73563739269734,0.784403989287656,NA,"protein polyubiquitination"
"GO:0002220",0.991272749871342,0.930842589281967,0.58991454865883,0.921223280141451,NA,NA,NA,NA,"innate immune response activating cell surface receptor signaling pathway"
"GO:0002223",0.991272749871342,0.930842589281967,0.58991454865883,0.921223280141451,NA,NA,NA,NA,"stimulatory C-type lectin receptor signaling pathway"
"GO:0034101",0.991753484992532,0.00112194068639934,0.78987496686238,0.0549519632032998,0.354682847803705,NA,NA,0.0830496137042522,"erythrocyte homeostasis"
"GO:0006354",0.992181109609013,0.875637513783207,0.721604083000177,0.984797964200917,NA,NA,NA,NA,"DNA-templated transcription, elongation"
"GO:0009062",0.992207778841317,NA,0.986557992677642,0.41025515941407,NA,NA,0.390989111681125,NA,"fatty acid catabolic process"
"GO:2000060",0.992207778841317,0.268649314174802,0.608639043630534,0.41025515941407,NA,NA,NA,0.386382696870623,"positive regulation of ubiquitin-dependent protein catabolic process"
"GO:0007059",0.992403551401826,0.984433761703688,0.546577816761501,0.978793935818855,0.751475595521574,0.743226805571988,0.19828975383314,NA,"chromosome segregation"
"GO:0006997",0.992559947819317,0.758700105592278,0.257099833353167,0.567197650173655,0.472748539662363,NA,NA,NA,"nucleus organization"
"GO:0034248",0.992705219518959,0.751449846746407,0.982993736987378,0.161714636492159,0.241773673099598,0.349059805771282,NA,0.298814211839365,"regulation of cellular amide metabolic process"
"GO:0071456",0.99279905921888,0.00247274016104415,0.648315366796075,0.358295885023389,NA,0.789466528689197,0.596737516745629,NA,"cellular response to hypoxia"
"GO:0007052",0.993042771616332,0.076684893217349,0.428204953490126,0.809986060721239,0.36462012939362,0.213596384693209,0.39799925058212,NA,"mitotic spindle organization"
"GO:0044773",0.993042771616332,0.461504090297743,0.809015907153171,0.137407272141668,NA,NA,0.39799925058212,NA,"mitotic DNA damage checkpoint"
"GO:1902750",0.993042771616332,0.829431544078974,0.987844621475985,0.933092182883506,NA,NA,0.39799925058212,NA,"negative regulation of cell cycle G2/M phase transition"
"GO:2000134",0.993042771616332,0.286191767045971,0.932654082804637,0.25861888028568,0.36462012939362,NA,NA,NA,"negative regulation of G1/S transition of mitotic cell cycle"
"GO:0009141",0.993408868652532,0.894595948542549,0.92069915297694,0.140869764211564,0.453583615247405,0.335127953362169,0.0277477566048067,0.00139171131044757,"nucleoside triphosphate metabolic process"
"GO:0048284",0.993425775901406,0.413992295985798,0.792766375914446,0.893148882667426,NA,0.464050753408468,NA,0.0605964138175178,"organelle fusion"
"GO:0002040",0.993788415610332,0.0849092722235266,0.2740122006073,0.821882779761208,NA,NA,NA,0.400217931587396,"sprouting angiogenesis"
"GO:0042775",0.994130756452384,0.948757497756323,NA,0.940861744698931,NA,NA,0.408365706317773,NA,"mitochondrial ATP synthesis coupled electron transport"
"GO:0044106",0.994130756452384,0.312935866803561,0.989547737045045,0.654484159255066,NA,NA,0.408365706317773,0.40362846736264,"cellular amine metabolic process"
"GO:0000724",0.994454258065244,0.500766254752058,0.832230712091473,0.662950118479721,NA,NA,NA,NA,"double-strand break repair via homologous recombination"
"GO:0042773",0.994454258065244,0.950923751745905,NA,0.943255579143246,NA,NA,0.411781967331161,NA,"ATP synthesis coupled electron transport"
"GO:0006397",0.994611570552793,0.885215204950515,0.997518373029469,0.288916779201773,0.411094539736831,0.65420514299971,0.738715996506159,0.926816714896324,"mRNA processing"
"GO:0044839",0.994695275181298,0.578926688224392,0.963923960316917,0.65336641400739,NA,0.646576372733749,0.725747949060097,NA,"cell cycle G2/M phase transition"
"GO:0000725",0.994759955625739,0.510412837341166,0.837641845483093,0.67127417951829,NA,NA,NA,NA,"recombinational repair"
"GO:0036294",0.994770359571157,0.00389819288482372,0.692707202901854,0.279252745271942,NA,0.803694537292426,0.612853312688627,NA,"cellular response to decreased oxygen levels"
"GO:0035195",0.994892508995906,0.934344425562644,0.987291876820388,0.96453377668016,0.263698639520636,0.299328983894429,NA,NA,"gene silencing by miRNA"
"GO:1901988",0.99531372102441,0.542354435632328,0.9881937035269,0.628133124435653,0.639466629754595,NA,0.680679285942533,NA,"negative regulation of cell cycle phase transition"
"GO:0009308",0.995321798432176,0.349162143276081,0.991453820877735,0.687494289167353,NA,NA,0.421914609473027,0.417080694139864,"amine metabolic process"
"GO:0072329",0.99557974233098,0.993304716485533,0.951591347893218,0.326889190132547,NA,0.613326802555973,0.425253803922071,NA,"monocarboxylic acid catabolic process"
"GO:1901800",0.99557974233098,0.212342882407928,0.852980702409706,0.326889190132547,NA,NA,NA,0.42039679381437,"positive regulation of proteasomal protein catabolic process"
"GO:0035194",0.995883410355116,0.943487303855246,0.989433059534737,0.969856868893912,0.273223984464435,0.312765022138036,NA,NA,"posttranscriptional gene silencing by RNA"
"GO:0016441",0.996058005733151,0.945173344339474,0.98981787074435,0.970828675195489,0.275129050341365,0.315455098535943,NA,NA,"posttranscriptional gene silencing"
"GO:0006368",0.996271447661096,0.883674139824051,0.716900627374707,0.957605763585716,NA,NA,NA,NA,"transcription elongation from RNA polymerase II promoter"
"GO:1902850",0.996271447661096,0.127995781778097,0.531840403856118,0.867839663851821,0.399786398935047,0.253457568619943,0.435157826767787,NA,"microtubule cytoskeleton organization involved in mitosis"
"GO:1902806",0.99666264780062,0.277979794613065,0.969661940394971,0.0803720552225413,0.514791450708418,NA,NA,NA,"regulation of cell cycle G1/S phase transition"
"GO:0045047",0.996671430835237,0.994847541561317,0.99368234932488,0.370742763598668,NA,0.632077616565672,NA,0.019296488576589,"protein targeting to ER"
"GO:0045931",0.996671430835237,0.250053245976722,0.99368234932488,0.370742763598668,NA,0.632077616565672,NA,NA,"positive regulation of mitotic cell cycle"
"GO:0042770",0.996855055929265,0.257832241807229,0.738479847261582,0.124603610967954,NA,NA,NA,NA,"signal transduction in response to DNA damage"
"GO:0043620",0.997192518225111,0.778580552218542,0.752161551238324,0.888574852087538,NA,0.642892530393691,NA,NA,"regulation of DNA-templated transcription in response to stress"
"GO:0072599",0.997347437513732,0.995821945532828,0.994835375692695,0.405991888125316,NA,0.646427009159174,NA,0.0213651683950149,"establishment of protein localization to endoplasmic reticulum"
"GO:0071347",0.997493821042669,0.627631634883913,0.765287245566662,0.766509359575308,NA,NA,NA,NA,"cellular response to interleukin-1"
"GO:1903052",0.997632138409565,0.174127396047004,0.771644115636612,0.423573665956224,NA,NA,NA,0.455670140789972,"positive regulation of proteolysis involved in cellular protein catabolic process"
"GO:0006413",0.998032926602452,0.996212928696726,0.892702533973303,0.192864948022667,NA,0.840906287223695,NA,0.280480549387739,"translational initiation"
"GO:0000819",0.998123583557257,0.996371908910386,0.952227274686941,0.982573319673183,NA,0.842492171975258,NA,NA,"sister chromatid segregation"
"GO:1901991",0.998123583557257,0.468515810613739,0.982360895111443,0.558584976935979,0.618154628091282,NA,0.65948437672894,NA,"negative regulation of mitotic cell cycle phase transition"
"GO:0016054",0.998447123036817,0.752048547767718,0.957903190500896,0.0811915057930454,0.626044005765975,0.285929895472758,0.29707693173476,0.661737096948392,"organic acid catabolic process"
"GO:0046395",0.998447123036817,0.752048547767718,0.957903190500896,0.0811915057930454,0.626044005765975,0.285929895472758,0.29707693173476,0.661737096948392,"carboxylic acid catabolic process"
"GO:0000070",0.998496753735936,0.982208746049683,0.996880328342612,0.92427905941683,NA,0.679919193273998,NA,NA,"mitotic sister chromatid segregation"
"GO:0031331",0.998639930635563,0.133541976442924,0.825983479287275,0.228822021894618,NA,0.306180771019487,0.488650581356429,0.480618700052556,"positive regulation of cellular catabolic process"
"GO:0030968",0.998658235374513,0.0722665455733132,0.679879919019978,0.681406785551454,NA,0.68623017628778,0.491148130376996,0.485897608395703,"endoplasmic reticulum unfolded protein response"
"GO:0006401",0.99868980748302,0.963296334668723,0.994726512635319,0.912257436958483,0.255184760719069,0.119652505921971,NA,0.127009975047941,"RNA catabolic process"
"GO:0098813",0.998749956432142,0.975845701589147,0.672981746899489,0.98788359781628,NA,0.895628155850199,0.374664427176285,NA,"nuclear chromosome segregation"
"GO:0044282",0.998797123608745,0.795545156409813,0.945278015157281,0.00183352727555744,0.776297920032609,0.0638947126908183,0.494206071024378,0.00114252050996043,"small molecule catabolic process"
"GO:0006402",0.998866618149853,0.933475168019262,0.988877358797943,0.912957234807352,0.222380163855508,0.0925003019919595,NA,0.104483368433319,"mRNA catabolic process"
"GO:0070555",0.998868566732753,0.571178927393366,0.701245378217787,0.702739828881078,NA,NA,NA,0.49463913276409,"response to interleukin-1"
"GO:0098542",0.99893903030969,0.00551372881123956,0.967448129829632,0.00161681824364027,0.641345071016029,0.860343375477465,NA,0.307691378034999,"defense response to other organism"
"GO:1903364",0.999045971168713,0.283837463217987,0.855881645179972,0.559189490774568,NA,0.704432520894142,NA,0.503234269257517,"positive regulation of cellular protein catabolic process"
"GO:1901987",0.999107121364366,0.516847274029918,0.998628180797469,0.139177715711608,0.840455061259558,0.864429406787114,0.871757080692315,NA,"regulation of cell cycle phase transition"
"GO:0070972",0.999321786523884,0.96213790296539,0.998460866987506,0.441973836633817,NA,0.721587719731499,NA,0.0362358488165371,"protein localization to endoplasmic reticulum"
"GO:2000045",0.999321786523884,0.480433345290379,0.954157467951587,0.0989788145029332,0.486257695238378,NA,NA,NA,"regulation of G1/S transition of mitotic cell cycle"
"GO:1901990",0.999325769017867,0.51091776693045,0.99716892773166,0.131268317237233,0.821704548245576,0.840258754435479,0.854777788944253,NA,"regulation of mitotic cell cycle phase transition"
"GO:0000280",0.999458858308793,0.900248029263228,0.7977078545837,0.993818803585835,0.416648674161573,0.759630351627217,0.473657458031688,NA,"nuclear division"
"GO:0034976",0.999496236094976,0.0764781100279021,0.769376950216533,0.429726873018695,NA,0.701254444554156,0.761757059468385,0.162908155462763,"response to endoplasmic reticulum stress"
"GO:0048285",0.999557616879969,0.923356456956455,0.899581851522998,0.994749259212475,0.477484332517781,0.815135011921119,0.537285138074266,NA,"organelle fission"
"GO:0044843",0.999633420541906,0.560600088551696,0.960495444870904,0.387528717169053,0.680320126109055,NA,NA,NA,"cell cycle G1/S phase transition"
"GO:0140014",0.999823513344928,0.876527638101254,0.749629374676807,0.988347356351474,NA,0.858935722407173,NA,NA,"mitotic nuclear division"
"GO:0000082",0.999901072884039,0.732034286765783,0.943632597246742,0.435811219988042,0.659608189426265,NA,NA,NA,"G1/S transition of mitotic cell cycle"
"GO:0044770",0.99994246727476,0.461898120436931,0.987944090734795,0.309768131908151,0.709090907555426,0.951700730313454,0.939482421734533,NA,"cell cycle phase transition"
"GO:0044772",0.999948405878275,0.433685137199482,0.977143683293548,0.362870683526941,0.679296157829193,0.939884973584702,0.929288950522644,NA,"mitotic cell cycle phase transition"
"GO:0022613",0.999954368663604,0.99312985661011,0.961920628696587,0.227123918409866,0.682853732082008,0.657633187144748,0.486690949863842,0.733250331720941,"ribonucleoprotein complex biogenesis"
"GO:0019080",0.999960800998951,0.999087735298865,0.977327924957192,0.875273287360551,NA,0.831053124007709,NA,0.267895509551036,"viral gene expression"
"GO:0034470",0.99996999361323,0.973957752789479,0.995532139789323,0.980048195427212,NA,0.764469375946231,0.201792477816754,0.401500683962038,"ncRNA processing"
"GO:0042254",0.999998074374344,0.993781378974715,0.957706518508513,0.413813108328381,NA,0.831380941727443,0.557886005965312,0.549578209906069,"ribosome biogenesis"
"GO:0016072",0.999998714779427,0.99917131728657,0.973871132946757,0.757749378603769,NA,0.780100343759812,0.496049667894808,0.487976948265196,"rRNA metabolic process"
"GO:0006364",0.999999601344273,0.999288140844963,0.971847243098145,0.724508530793371,NA,0.725886077820442,0.439013020984268,0.431321772440778,"rRNA processing"
"GO:0098794",5.16800745823445e-06,0.503686581502967,0.0454111886506813,0.552340137791518,0.0152402476509148,0.532557795072079,0.90547667627799,0.17418266096612,"postsynapse"
"GO:0097060",2.16058501082714e-05,0.678464235091831,0.0341767232276003,0.644541367297048,0.395533739199597,0.730508234516928,0.793594694041639,0.774349243159291,"synaptic membrane"
"GO:0044297",4.66609685912708e-05,0.264013917064934,0.00713434875492101,0.869623235706724,0.0196099768457584,0.577782425310479,0.445258554462936,0.0276178577201085,"cell body"
"GO:0009986",6.09678490580659e-05,0.274369286550986,0.399071622193652,0.0334308568330236,0.0132550079667463,0.0319121799138564,0.898316930303656,0.884299160526405,"cell surface"
"GO:0098793",8.21384737242455e-05,0.477988936225545,0.646577021998348,0.828610622108731,0.472930125228252,0.350405712998956,0.841711381519884,0.0919293757257701,"presynapse"
"GO:0019897",0.000107764484293336,0.920631606117993,0.00761716955738429,0.634423963694022,0.000254075249094167,NA,NA,NA,"extrinsic component of plasma membrane"
"GO:0042734",0.000109709947696807,0.47667861534613,0.677910280526555,0.457106717167599,0.306526408454363,NA,NA,0.326753698812393,"presynaptic membrane"
"GO:0005832",0.000170977701803493,NA,0.014083429894922,NA,0.054999168535827,NA,NA,NA,"chaperonin-containing T-complex"
"GO:0032279",0.000206657107963505,0.431645790131647,0.075039337531739,0.521029908331849,0.105269517462077,0.636635958579732,0.732725571661438,0.712039978316571,"asymmetric synapse"
"GO:0016342",0.000219896701255947,NA,0.027097064729499,NA,0.000240609505585066,NA,NA,NA,"catenin complex"
"GO:0098984",0.000222120949738199,0.437817141840673,0.0773986023779236,0.527120703566283,0.106332337390532,0.639080651249255,0.73432426453524,0.713665363443175,"neuron to neuron synapse"
"GO:0045211",0.000248529091632939,0.788027009265651,0.109050693991891,0.764484302896708,0.27368840002517,0.579598656564919,0.695053838940077,NA,"postsynaptic membrane"
"GO:0101031",0.000279913167620513,NA,0.0181101341486482,0.450921649882959,0.0598489368952992,NA,NA,NA,"chaperone complex"
"GO:0031012",0.000362241541053034,0.260348193967667,0.44340448869979,0.153645219630057,0.0063962418906288,0.0241997305551429,0.745254160695573,0.365268845932099,"extracellular matrix"
"GO:0030424",0.000656985289122581,0.343325147486258,0.00864696215894683,0.962742730841607,0.0838830753012728,0.153045689840311,0.279302922607092,0.0128155472952477,"axon"
"GO:0005578",0.000743534359625179,0.109223296508934,0.248990484421181,0.367749386623198,0.231813449253024,0.0941519280401798,0.652157394154864,NA,"proteinaceous extracellular matrix"
"GO:0097447",0.000870382777870163,0.105777720814642,0.00904064258000433,0.608679648983597,0.0393105648960215,0.859523706607905,0.325883429798293,0.135576496935955,"dendritic tree"
"GO:0014069",0.000936633741610605,0.536724436027118,0.114163122844883,0.502622353199733,0.102107044612679,0.629225043586703,0.727872368287816,0.707109094166285,"postsynaptic density"
"GO:0099572",0.000998493975977586,0.542904761340996,0.0704646856486687,0.508779473117665,0.10315684480862,0.6317081686501,0.729499679148725,0.708761893853884,"postsynaptic specialization"
"GO:0098936",0.00144182134061546,NA,0.0820045479221317,NA,0.0501247882071436,NA,NA,NA,"intrinsic component of postsynaptic membrane"
"GO:0099055",0.00144182134061546,NA,0.0820045479221317,NA,0.0501247882071436,NA,NA,NA,"integral component of postsynaptic membrane"
"GO:0099240",0.00144182134061546,NA,0.0820045479221317,NA,0.0501247882071436,NA,NA,NA,"intrinsic component of synaptic membrane"
"GO:0099699",0.00144182134061546,NA,0.0820045479221317,NA,0.0501247882071436,NA,NA,NA,"integral component of synaptic membrane"
"GO:0030425",0.0014999484046622,0.103775970136044,0.008769454728104,0.604700941173081,0.0389824057725546,0.858580494492845,0.324541255195202,0.134746119787124,"dendrite"
"GO:0019898",0.00152711200254201,0.880767495784068,0.112302106673708,0.864656002957481,0.000554930133690061,0.582326607712609,NA,0.675728464823749,"extrinsic component of membrane"
"GO:0030027",0.00263878824518975,0.00255634040932469,0.0990678882894761,0.418363148151621,0.00661698960548592,NA,NA,0.19380349355481,"lamellipodium"
"GO:0098552",0.00319699212416552,0.465215547304408,0.424981679056592,0.00574509889746547,0.0117519120679996,0.258905828902069,0.796065549665275,NA,"side of membrane"
"GO:0005913",0.00336597167152088,0.906992554845058,0.178280874609588,0.739170200007777,0.00743209041174506,NA,NA,NA,"cell-cell adherens junction"
"GO:0043025",0.0036681530539908,0.294656911821054,0.12998149269374,0.797524236635398,0.119611306857296,0.478818187228938,0.36750657054055,0.016002714859494,"neuronal cell body"
"GO:0009898",0.00431621067416878,0.989323233408459,0.0937879639552972,0.432444411147132,0.0278609883578152,0.713824409237615,NA,NA,"cytoplasmic side of plasma membrane"
"GO:0045177",0.00478732245923822,0.0302560474521392,0.0799135813881394,0.556907388748789,0.287029743965675,NA,0.121861276790112,0.318710753807779,"apical part of cell"
"GO:0043197",0.00514840840862231,0.57661525658208,0.0458874059219675,0.832256836691024,0.522628351443035,0.753069533593978,NA,0.187786847849359,"dendritic spine"
"GO:0098589",0.00564345491396469,0.166500995038227,0.0140093494035149,0.700453512288296,0.0928596081611215,0.146234441358108,0.350241478588075,0.0289701540420163,"membrane region"
"GO:0044309",0.00588604403799502,0.59144765346547,0.050087446922491,0.84102566328252,0.527569599915318,0.757881755144588,NA,0.191794973812202,"neuron spine"
"GO:0031252",0.00646410453820454,0.00176756791038857,0.251068278952202,0.253320758134911,0.000999063507888178,0.806077588864498,NA,0.515695331610924,"cell leading edge"
"GO:0098797",0.0065808461176487,0.474828191001336,0.254050748256303,0.0221361677582357,0.0111782732961349,0.0263517572498165,NA,0.609472047772085,"plasma membrane protein complex"
"GO:0031234",0.00756212806449912,0.894813084419862,0.0287573393703148,0.499884852828756,0.0565367125979954,NA,NA,NA,"extrinsic component of cytoplasmic side of plasma membrane"
"GO:0045121",0.00758173638670679,0.134701980972093,0.00964562625554348,0.65595539312168,0.0849534709540141,0.13228853936124,0.333077991459726,0.0255931585290862,"membrane raft"
"GO:0098857",0.00799331880321673,0.138476672819198,0.0101223936450102,0.661718462597154,0.0859251171818106,0.134000269207097,0.335230426292898,0.0260014852591509,"membrane microdomain"
"GO:0043198",0.00958359535107199,0.825292142449052,0.0811539521421169,NA,NA,0.281819159760011,0.181677735042692,NA,"dendritic shaft"
"GO:0016328",0.0110438425161267,0.834043473180581,0.241105584449436,0.514017160812672,0.164874465466247,NA,NA,NA,"lateral plasma membrane"
"GO:0060076",0.0122884607857116,0.736494974179536,0.130304716206276,NA,0.125228819976989,NA,NA,0.134642660678131,"excitatory synapse"
"GO:0043204",0.0146526158799214,0.705360736626383,0.685040753570808,0.949573587850509,0.0853062616439069,NA,0.429728814347822,0.411343803807973,"perikaryon"
"GO:1990907",0.0147356160108546,0.401067523059808,0.0820045479221317,NA,0.0501247882071436,NA,NA,NA,"beta-catenin-TCF complex"
"GO:0016324",0.01620986012435,0.062024996465356,0.533745920005473,0.391673526759543,0.201664924104872,NA,0.246102545771076,0.226267068302837,"apical plasma membrane"
"GO:0098562",0.0186147803457548,0.947817673312071,0.11783375246375,0.201444718758865,0.0422885990916401,0.430779563599602,0.591315006117601,NA,"cytoplasmic side of membrane"
"GO:0099634",0.0193873538997725,NA,0.415337057277182,0.765399678446375,0.138645541599285,0.245947769776389,NA,NA,"postsynaptic specialization membrane"
"GO:0031225",0.0209991573529624,0.171237414276526,0.30057734051148,0.499884852828756,0.320724613743324,0.163994716988844,NA,NA,"anchored component of membrane"
"GO:0005604",0.0225537509286202,0.485068867403544,0.726833983311522,0.468258293909843,0.23499676348099,0.0900850062933317,0.264257641007861,NA,"basement membrane"
"GO:0044420",0.0230324614050375,0.626497812648722,0.378501302222413,0.609232816058919,0.280973653938512,0.127310682452007,0.314688231295587,NA,"extracellular matrix component"
"GO:0005874",0.0252643700002788,0.776916693912941,0.128519382956185,0.651399933644267,0.0895388569354275,0.625347184333395,0.861435460018894,0.551268212081562,"microtubule"
"GO:0055037",0.0274543704211999,0.0632147414900067,0.886332184671432,0.307088428734201,0.49189504839469,0.362597143334824,NA,0.518968366063187,"recycling endosome"
"GO:0005911",0.0299738500919063,0.205579384653918,0.117593775620728,0.666275979632358,0.187243138825681,0.942961349092461,0.512739842433338,0.218300780541405,"cell-cell junction"
"GO:0043296",0.030799089301258,0.498772650772061,0.00534350368293486,0.670105583665259,0.381156945640423,NA,0.103490816785836,0.404714176256593,"apical junction complex"
"GO:0030057",0.0310714681073728,0.486483556529216,NA,0.129656270857525,0.0646742155304391,NA,NA,0.0697178554027829,"desmosome"
"GO:0034358",0.0310714681073728,NA,0.477102869226288,0.129656270857525,NA,0.118791664523186,NA,NA,"plasma lipoprotein particle"
"GO:1990777",0.0310714681073728,NA,0.477102869226288,0.129656270857525,NA,0.118791664523186,NA,NA,"lipoprotein particle"
"GO:0005923",0.0327446760901237,0.380332866389839,0.00572605046669482,0.762058600752356,NA,NA,0.0819105352114601,0.363363692890803,"bicellular tight junction"
"GO:0070160",0.035070287558712,0.390372536931218,0.00624596636913629,0.769317385840836,NA,NA,0.0836498184583546,0.366914990249584,"occluding junction"
"GO:0048786",0.0363429575337919,0.512083887305773,0.816813628268165,0.228755902247969,0.160558211453151,NA,NA,0.172355734197533,"presynaptic active zone"
"GO:0043235",0.03791829604467,0.0159305334747551,0.118641452142932,0.27119802129685,0.709348655687031,0.405877399344594,0.16397845077817,NA,"receptor complex"
"GO:0014704",0.0450602581274017,0.267330027998286,0.834244636140748,0.83476334207772,0.0145698780947408,NA,NA,0.181528133147996,"intercalated disc"
"GO:0034703",0.0453269433005004,0.892306877892712,0.222451717166357,0.635248144616389,0.551530903617169,0.0172561703993593,NA,NA,"cation channel complex"
"GO:0043209",0.0453269433005004,0.370286550069526,0.483229456496665,0.0393746462286069,0.18863194637239,3.08986736954468e-08,NA,0.000210886033362173,"myelin sheath"
"GO:0005779",0.0455853889107255,NA,0.163515302816458,NA,NA,NA,NA,NA,"integral component of peroxisomal membrane"
"GO:0031231",0.0455853889107255,NA,0.163515302816458,NA,NA,NA,NA,NA,"intrinsic component of peroxisomal membrane"
"GO:0032994",0.0455853889107255,NA,0.526774536157612,0.16395737768318,NA,0.135780863980164,NA,NA,"protein-lipid complex"
"GO:0033178",0.0455853889107255,NA,NA,0.527391572141412,NA,0.135780863980164,NA,0.0800098673469758,"proton-transporting two-sector ATPase complex, catalytic domain"
"GO:0016323",0.0481883283074465,0.621734812402129,0.170719203789481,0.753482667338629,0.483912464814303,0.713824409237615,NA,0.158178886944518,"basolateral plasma membrane"
"GO:0009897",0.0498860360063664,0.240101692221957,0.960460826958646,0.221524310640269,0.406287244829523,0.626978629046276,NA,NA,"external side of plasma membrane"
"GO:0070161",0.0590614777771385,0.0506178032537127,0.178020419919254,0.0597688426923372,0.000277055929869899,0.00774849248690673,0.235324856070396,0.00859915778288555,"anchoring junction"
"GO:0005938",0.0603412860101354,0.0282796193973094,0.961252354713638,0.514915749236619,0.0265540893834358,0.361210261748257,NA,0.123797214662652,"cell cortex"
"GO:0016528",0.0637407819745393,0.0439916017523227,0.726833983311522,0.0396865207090681,NA,0.0900850062933317,NA,0.251390882935597,"sarcoplasm"
"GO:0044291",0.0637407819745393,0.260893191305145,0.726833983311522,0.727714990771153,0.0291055843727762,NA,NA,0.251390882935597,"cell-cell contact zone"
"GO:0098839",0.0644987193653813,NA,0.398079500164749,0.753357884163579,NA,0.238563145106082,NA,NA,"postsynaptic density membrane"
"GO:0005912",0.070077272209198,0.0618968000789972,0.151954589081031,0.10800404159443,0.000236116334831101,0.00669814268003512,0.223989722675348,0.0265048287180166,"adherens junction"
"GO:0005778",0.0793077443565628,0.768316455307382,0.0497572843535462,0.75587223790775,0.246755138264692,NA,NA,NA,"peroxisomal membrane"
"GO:0031903",0.0793077443565628,0.768316455307382,0.0497572843535462,0.75587223790775,0.246755138264692,NA,NA,NA,"microbody membrane"
"GO:0016529",0.0983855464964339,0.391828614804153,0.650340942820332,0.376449664854215,NA,0.354889663237892,NA,0.221579986295891,"sarcoplasmic reticulum"
"GO:0030136",0.10059484295417,0.636771342611629,0.882776058283576,0.183015515931053,0.143338787883503,0.00854185084552046,NA,NA,"clathrin-coated vesicle"
"GO:0031235",0.100878802124776,NA,0.392670059186469,0.393197988550876,NA,0.0926851134570158,NA,NA,"intrinsic component of the cytoplasmic side of the plasma membrane"
"GO:0031528",0.100878802124776,0.401067523059808,0.0820045479221317,NA,NA,NA,NA,NA,"microvillus membrane"
"GO:0060198",0.100878802124776,NA,0.392670059186469,NA,0.0501247882071436,NA,NA,NA,"clathrin-sculpted vesicle"
"GO:0030665",0.10437364361926,0.885886328120071,0.87643807550214,0.282664141951549,0.0538884722779584,0.0336628656304632,NA,NA,"clathrin-coated vesicle membrane"
"GO:0016459",0.104417743056198,0.496082688167649,0.807423550107733,0.215767117656528,0.156220010995545,NA,NA,NA,"myosin complex"
"GO:0099513",0.109410982169297,0.481351306698807,0.428789765903771,0.150627696697209,0.0797095685992973,0.636447350896049,0.932425269517858,0.455760950456866,"polymeric cytoskeletal fiber"
"GO:0005782",0.113494381125852,NA,0.0811539521421169,0.817355034443311,0.160558211453151,NA,NA,NA,"peroxisomal matrix"
