"OR","pval","FDR","Bonf","Drug","Database","numGenesSet","numGenesSig"
3.15346927966102,0.00113974855111592,0.00392580056495483,1,"kainic-acid","dsigdb",47,11
2.62630897117564,0.00114342778553006,0.00393053301275958,1,"atorvastatin","dsigdb",74,15
2.18830170894635,0.00116643431157196,0.00400155030428609,1,"norgestrel","dsigdb",126,22
5.15293185419968,0.00120032557595335,0.00410954840763145,1,"Ezetimibe","dsigdb",18,6
2.38535149061465,0.00121685634214827,0.00415779571816193,1,"5,6-BENZOFLAVONE","dsigdb",96,18
2.27266081443836,0.00122146593895451,0.00416519885183488,1,"methane","dsigdb",111,20
3.92838256402508,0.00127188141275914,0.00432845870010846,1,"2-[6-fluoro-2-methyl-3-[(4-methylsulfonylphenyl)methylidene]inden-1-yl]acetic-acid","dsigdb",29,8
2.21622546782291,0.00129157027697018,0.00437121939820281,1,"phenol","dsigdb",119,21
2.9493527140586,0.00129213758163884,0.00437121939820281,1,"chlorpyrifos","dsigdb",54,12
2.9493527140586,0.00129213758163884,0.00437121939820281,1,"TITANIUM","dsigdb",54,12
3.57051282051282,0.00131785017926813,0.00444058212579478,1,"indole","dsigdb",35,9
3.57051282051282,0.00131785017926813,0.00444058212579478,1,"isopropanol","dsigdb",35,9
2.79636134676564,0.00137849411033466,0.00463576421720037,1,"Diallyl-trisulfide","dsigdb",61,13
2.58240445859873,0.00139894091359983,0.00469526428678682,1,"methyprylon","dsigdb",75,15
2.24784228428628,0.0014233326563495,0.00476774494906857,1,"D-glucose","dsigdb",112,20
2.35503603658167,0.00143997260812903,0.00481402607227451,1,"maltotriose","dsigdb",97,18
3.0680829134219,0.00150104517114738,0.00499859768907479,1,"Dibenzo[def,p]chrysene","dsigdb",48,11
3.0680829134219,0.00150104517114738,0.00499859768907479,1,"Mehp","dsigdb",48,11
8.23894459102902,0.00152752266440617,0.00507685407955658,1,"ethoxzolamide","dsigdb",9,4
2.28392503711034,0.00155956008761372,0.00517324892875757,1,"Erlotinib","dsigdb",105,19
1.90627184905809,0.00162316971285988,0.00537379487461377,1,"SARIN","dsigdb",193,30
2.46719667726159,0.00163234024490077,0.0053832497438217,1,"citric-acid","dsigdb",83,16
2.46719667726159,0.00163234024490077,0.0053832497438217,1,"PHA-767491","dsigdb",83,16
2.22355748596542,0.00165300939358611,0.00544088999240217,1,"Ethylparaben","dsigdb",113,20
4.24474567839821,0.00168028466536147,0.00552001031684258,1,"Luronit","dsigdb",24,7
3.22409343568025,0.00169614298410606,0.00553201444150701,1,"bumetanide","dsigdb",42,10
3.22409343568025,0.00169614298410606,0.00553201444150701,1,"Electrocorundum","dsigdb",42,10
3.22409343568025,0.00169614298410606,0.00553201444150701,1,"VANADIUM-PENTOXIDE","dsigdb",42,10
2.32547846889952,0.00169691703982884,0.00553201444150701,1,"Chlorpyrifos-oxon","dsigdb",98,18
2.53993943823744,0.00170096375889882,0.00553462444450858,1,"orciprenaline","dsigdb",76,15
2.7391520765252,0.00172665340953893,0.00558623161909654,1,"ampicillin","dsigdb",62,13
2.7391520765252,0.00172665340953893,0.00558623161909654,1,"Ethylene-dimethacrylate","dsigdb",62,13
2.7391520765252,0.00172665340953893,0.00558623161909654,1,"Lead(II)-acetate","dsigdb",62,13
2.25755685986794,0.00182012501432583,0.00587748702542717,1,"methanol","dsigdb",106,19
3.43809523809524,0.00183829415202292,0.0059137576022624,1,"Allyl-sulfide","dsigdb",36,9
3.43809523809524,0.00183829415202292,0.0059137576022624,1,"lansoprazole","dsigdb",36,9
2.19978938548119,0.001913492805583,0.00614407765257819,1,"17-Hydroxyandrostan-3-one","dsigdb",114,20
2.29665071770335,0.00199165340708018,0.00638302454712727,1,"GLYCOPROTEIN","dsigdb",99,18
4.75630866756065,0.00206371182477449,0.00657687600231869,1,"9,12-Octadecadienoic-acid","dsigdb",19,6
4.75630866756065,0.00206371182477449,0.00657687600231869,1,"phentolamine","dsigdb",19,6
4.75630866756065,0.00206371182477449,0.00657687600231869,1,"Tegaserod-maleate","dsigdb",19,6
2.81500216794334,0.00209503011088082,0.0066394541618063,1,"Fludarabine","dsigdb",56,12
2.81500216794334,0.00209503011088082,0.0066394541618063,1,"PARAOXON","dsigdb",56,12
2.81500216794334,0.00209503011088082,0.0066394541618063,1,"Ponatinib","dsigdb",56,12
2.23178795938104,0.00211667261619077,0.00669559705121571,1,"Pyruvic-acid","dsigdb",107,19
1.91971570254954,0.00213208315370834,0.00673185514272726,1,"arbutin","dsigdb",179,28
2.34206163655685,0.00216262382157836,0.00681566287576914,1,"ursodiol","dsigdb",92,17
5.7233368532207,0.00217596697084994,0.00684506214999843,1,"Roflumilast","dsigdb",14,5
1.68865762482624,0.00229953954614526,0.00722046947730693,1,"(17S)-17-hydroxy-13,17-dimethyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one","dsigdb",300,42
2.26852608239001,0.00232844939801471,0.00729780555811595,1,"D-Norepinephrine-d-bitartrate","dsigdb",100,18
3.31513605442177,0.00251482660694072,0.00786748507308977,1,"lactacystin","dsigdb",37,9
2.15373869079297,0.00253995506791687,0.00792947110497394,1,"acetic-acid","dsigdb",116,20
2.31112618155378,0.0025439417562585,0.00792947110497394,1,"WH-4-023","dsigdb",93,17
4.00872093023256,0.0025631826079703,0.00797486559596599,1,"Barasertib","dsigdb",25,7
2.53614407371213,0.00258321607177029,0.00802255628846694,1,"guanine","dsigdb",71,14
2.75230524642289,0.00262957348024435,0.00812214272430545,1,"9001-31-4","dsigdb",57,12
2.75230524642289,0.00262957348024435,0.00812214272430545,1,"Healon","dsigdb",57,12
2.75230524642289,0.00262957348024435,0.00812214272430545,1,"Momelotinib","dsigdb",57,12
3.58641620490654,0.00265929214007499,0.00818428357189143,1,"Regorafenib","dsigdb",31,8
3.58641620490654,0.00265929214007499,0.00818428357189143,1,"TIRON","dsigdb",31,8
2.18196808510638,0.00283328927186283,0.00870406884419122,1,"formic-acid","dsigdb",109,19
3.03412948027279,0.00295206665715283,0.00905265045044167,1,"2-Fluoroadenosine","dsigdb",44,10
2.49228939906704,0.00311990230054383,0.0095501497709645,1,"tacrolimus","dsigdb",72,14
2.21428571428571,0.00314683999016661,0.0095981434404903,1,"carisoprodol","dsigdb",102,18
2.21428571428571,0.00314683999016661,0.0095981434404903,1,"Vanadic-sulfate","dsigdb",102,18
2.83753972457627,0.00319076209336927,0.00969741420533799,1,"bay-11-7082","dsigdb",51,11
2.83753972457627,0.00319076209336927,0.00969741420533799,1,"MPTP","dsigdb",51,11
2.32772097267621,0.00324987231498206,0.0098419756608249,1,"ebselen","dsigdb",87,16
2.32772097267621,0.00324987231498206,0.0098419756608249,1,"taurine","dsigdb",87,16
2.69233427801203,0.00327118162512516,0.00985400118522684,1,"Deoxycorticosterone-acetate","dsigdb",58,12
2.69233427801203,0.00327118162512516,0.00985400118522684,1,"DMBA","dsigdb",58,12
2.69233427801203,0.00327118162512516,0.00985400118522684,1,"JNK-9L","dsigdb",58,12
4.41634593615576,0.00335496543418763,0.0100531038054304,1,"beclomethasone","dsigdb",20,6
4.41634593615576,0.00335496543418763,0.0100531038054304,1,"Econazole-nitrate","dsigdb",20,6
4.41634593615576,0.00335496543418763,0.0100531038054304,1,"Salbutamol","dsigdb",20,6
3.20065681444992,0.00337918690963128,0.0101079187384585,1,"T0901317","dsigdb",38,9
1.90796423987005,0.00346822404737644,0.0103560805617808,1,"nifedipine","dsigdb",167,26
2.38314551690348,0.00351044591840462,0.0104638291798599,1,"Estrone-sulfate","dsigdb",80,15
1.93008410455726,0.00357390460963663,0.0106343932974354,1,"8-HYDROXYQUINOLINE","dsigdb",159,25
6.86543535620053,0.00363542936286009,0.0107611233744383,1,"5-METHOXYTRYPTAMINE","dsigdb",10,4
6.86543535620053,0.00363542936286009,0.0107611233744383,1,"Bonuten","dsigdb",10,4
6.86543535620053,0.00363542936286009,0.0107611233744383,1,"Delsemidine","dsigdb",10,4
1.95467086614173,0.00366558004692485,0.0108315666897866,1,"PARAQUAT","dsigdb",151,24
3.43680592279217,0.00370583226262119,0.0108751187741293,1,"9-Methoxyellipticine","dsigdb",32,8
3.43680592279217,0.00370583226262119,0.0108751187741293,1,"Asterric-acid","dsigdb",32,8
3.43680592279217,0.00370583226262119,0.0108751187741293,1,"nimodipine","dsigdb",32,8
3.43680592279217,0.00370583226262119,0.0108751187741293,1,"Rhein","dsigdb",32,8
2.13431429232192,0.00374319753037025,0.0109470871171205,1,"L-alanine","dsigdb",111,19
2.13431429232192,0.00374319753037025,0.0109470871171205,1,"L-aspartic-acid","dsigdb",111,19
3.79754089240013,0.00377855435821445,0.0109939166907093,1,"Destruxin-B","dsigdb",26,7
3.79754089240013,0.00377855435821445,0.0109939166907093,1,"linolenic-acid","dsigdb",26,7
3.79754089240013,0.00377855435821445,0.0109939166907093,1,"penicillin-g","dsigdb",26,7
2.94728881494366,0.00381587186470453,0.0110835801180941,1,"Isoflavone","dsigdb",45,10
2.53190339942776,0.00393088177070789,0.0113902241244202,1,"Dichloromercury","dsigdb",66,13
1.8056851692859,0.00394020372618739,0.0113902241244202,1,"simvastatin","dsigdb",202,30
5.15073917634636,0.00396820711431412,0.0113902241244202,1,"candesartan","dsigdb",15,5
5.15073917634636,0.00396820711431412,0.0113902241244202,1,"DEXMEDETOMIDINE","dsigdb",15,5
5.15073917634636,0.00396820711431412,0.0113902241244202,1,"KU-55933","dsigdb",15,5
5.15073917634636,0.00396820711431412,0.0113902241244202,1,"pindolol","dsigdb",15,5
5.15073917634636,0.00396820711431412,0.0113902241244202,1,"zonisamide","dsigdb",15,5
2.76818933443572,0.00401464520446369,0.0115041513842195,1,"glyburide","dsigdb",52,11
2.63491526570375,0.00403502438958481,0.011518446416211,1,"3H-Xanthen-3-one,-2,6,7-trihydroxy-9-methyl-","dsigdb",59,12
2.63491526570375,0.00403502438958481,0.011518446416211,1,"ETHYLENE-GLYCOL","dsigdb",59,12
2.22301887300071,0.00403990085448339,0.011518446416211,1,"diphenylpyraline","dsigdb",96,17
1.58622469520693,0.00406360204412752,0.0115666802758555,1,"diltiazem","dsigdb",362,48
2.26371499865414,0.00445959717609908,0.0125966624187092,1,"PP-242","dsigdb",89,16
3.09380952380952,0.004466079125564,0.0125966624187092,1,"metixene","dsigdb",39,9
2.40896551724138,0.0044697834388968,0.0125966624187092,1,"1,10-phenanthroline","dsigdb",74,14
2.40896551724138,0.0044697834388968,0.0125966624187092,1,"CHOLINE-HYDROXIDE","dsigdb",74,14
2.40896551724138,0.0044697834388968,0.0125966624187092,1,"MeIQx","dsigdb",74,14
2.40896551724138,0.0044697834388968,0.0125966624187092,1,"METHAMPHETAMINE","dsigdb",74,14
2.19511822529224,0.00467670132338496,0.013158045802593,1,"UNII-CXY7B3Q98Z","dsigdb",97,17
10.2943037974684,0.00469812820920208,0.013196554525024,1,"Vatalanib","dsigdb",6,3
2.13760105593136,0.00481447137253395,0.0135011080430434,1,"HG-6-64-01","dsigdb",105,18
2.8652726310217,0.00487154163680805,0.0136387167335923,1,"Dibenz[a,h]anthracene","dsigdb",46,10
2.08868832050702,0.0048844426444322,0.0136524175553392,1,"pimozide","dsigdb",113,19
2.04659103483526,0.00489765472076649,0.0136669415694057,1,"etacrynic-acid","dsigdb",121,20
1.36894562334218,0.00491974683852511,0.0137061574504662,1,"medrysone","dsigdb",853,99
2.57988871224165,0.00493735727918191,0.0137104139430051,1,"L-arginine","dsigdb",60,12
2.57988871224165,0.00493735727918191,0.0137104139430051,1,"tetracycline","dsigdb",60,12
1.39941223110866,0.00498966706686373,0.0138331420308986,1,"primaquine","dsigdb",726,86
3.29916446324696,0.00505365732636946,0.013987801528344,1,"Orphenadrine-hydrochloride","dsigdb",33,8
4.12171156893819,0.00519842112238005,0.0143419223521974,1,"Aripiprazole","dsigdb",21,6
4.12171156893819,0.00519842112238005,0.0143419223521974,1,"Sertraline-hydrochloride","dsigdb",21,6
1.70933652619797,0.00524891417716303,0.0144578330727996,1,"tolazoline","dsigdb",240,34
3.60747885835095,0.00540338112754358,0.0147168767131978,1,"506-26-3","dsigdb",27,7
3.60747885835095,0.00540338112754358,0.0147168767131978,1,"FERROUS-SULFATE","dsigdb",27,7
3.60747885835095,0.00540338112754358,0.0147168767131978,1,"IPA-3","dsigdb",27,7
3.60747885835095,0.00540338112754358,0.0147168767131978,1,"pentobarbital","dsigdb",27,7
3.60747885835095,0.00540338112754358,0.0147168767131978,1,"phthalic-acid","dsigdb",27,7
3.60747885835095,0.00540338112754358,0.0147168767131978,1,"R-406","dsigdb",27,7
3.60747885835095,0.00540338112754358,0.0147168767131978,1,"Temsirolimus","dsigdb",27,7
2.02642206430204,0.0055391903517458,0.0150627106056245,1,"ethisterone","dsigdb",122,20
2.06659574468085,0.00555486572598852,0.015081283539507,1,"STOCK1N-35696","dsigdb",114,19
2.99385560675883,0.0058128605442297,0.0157066992518409,1,"CHLOROFORM","dsigdb",40,9
2.99385560675883,0.0058128605442297,0.0157066992518409,1,"epoprostenol","dsigdb",40,9
2.99385560675883,0.0058128605442297,0.0157066992518409,1,"ritodrine","dsigdb",40,9
2.20312267657993,0.00601693423793651,0.0162323937906357,1,"dipyridamole","dsigdb",91,16
2.78768975433878,0.00614736591653584,0.0164493700476913,1,"AC1L1FUW","dsigdb",47,10
2.78768975433878,0.00614736591653584,0.0164493700476913,1,"beta-D-allopyranose","dsigdb",47,10
2.78768975433878,0.00614736591653584,0.0164493700476913,1,"Flavopiridol","dsigdb",47,10
2.78768975433878,0.00614736591653584,0.0164493700476913,1,"Hydroxyzine-dihydrochloride","dsigdb",47,10
2.78768975433878,0.00614736591653584,0.0164493700476913,1,"nimesulide","dsigdb",47,10
2.63916535277887,0.00617454359561431,0.0164493700476913,1,"Diacetylmorphine","dsigdb",54,11
2.63916535277887,0.00617454359561431,0.0164493700476913,1,"isoflurane","dsigdb",54,11
2.63916535277887,0.00617454359561431,0.0164493700476913,1,"Rubidomycin-hydrochloride","dsigdb",54,11
1.54507188039103,0.00621188025239539,0.0165230200161219,1,"cyclopenthiazide","dsigdb",378,49
4.68225016799462,0.00670267753249213,0.0177819956787342,1,"Monoisoamyl-2,3-dimercaptosuccinate","dsigdb",16,5
1.92728208554943,0.00670605467532324,0.0177819956787342,1,"primidone","dsigdb",140,22
3.17211080828215,0.00675700569827828,0.0178211404344264,1,"DEHP","dsigdb",34,8
3.17211080828215,0.00675700569827828,0.0178211404344264,1,"PLX-4720","dsigdb",34,8
3.17211080828215,0.00675700569827828,0.0178211404344264,1,"triclosan","dsigdb",34,8
1.65719806763285,0.00676262631148029,0.0178211404344264,1,"co-dergocrine-mesilate","dsigdb",261,36
2.39589645508256,0.006776282604525,0.0178295707418443,1,"Doxorubicin-Hydrochloride","dsigdb",69,13
1.7772852022966,0.00689332375542787,0.01810957935748,1,"terfenadine","dsigdb",191,28
2.17402241663639,0.0069472101052219,0.018195074085105,1,"K-252a,-Nocardiopsis-sp.","dsigdb",92,16
2.17402241663639,0.0069472101052219,0.018195074085105,1,"PKR-Inhibitor","dsigdb",92,16
1.46650571273123,0.00710404206871636,0.0185772879250942,1,"benzene","dsigdb",493,61
2.29389920424403,0.00735361824857837,0.0192004886888608,1,"Cdk1/2-Inhibitor-III","dsigdb",77,14
1.91098794339259,0.00746894833054875,0.019471799546767,1,"hydrocortisone","dsigdb",141,22
3.43551797040169,0.00751985979985079,0.019515009069628,1,"5H-quinolino[8,7-c][1,2]benzothiazine-6,6-dioxide","dsigdb",28,7
3.43551797040169,0.00751985979985079,0.019515009069628,1,"idarubicin-hydrochloride","dsigdb",28,7
3.43551797040169,0.00751985979985079,0.019515009069628,1,"ZM-447439","dsigdb",28,7
2.57905190677966,0.00755558027413837,0.0195779093729573,1,"Ruxolitinib","dsigdb",55,11
2.71419018695495,0.00767322792397518,0.0198225054702692,1,"7,8-Benzoflavone","dsigdb",48,10
2.71419018695495,0.00767322792397518,0.0198225054702692,1,"oxytetracycline","dsigdb",48,10
3.86390649762282,0.00772732211230346,0.0198693720806884,1,"amlodipine","dsigdb",22,6
3.86390649762282,0.00772732211230346,0.0198693720806884,1,"Promegestone","dsigdb",22,6
3.86390649762282,0.00772732211230346,0.0198693720806884,1,"triazolam","dsigdb",22,6
2.21235213830755,0.00774963779100163,0.0198693720806884,1,"HG-5-113-01","dsigdb",85,15
2.21235213830755,0.00774963779100163,0.0198693720806884,1,"oxiglutatione","dsigdb",85,15
2.35374225595803,0.00802642045054785,0.0205481184206968,1,"DL-Selenomethionine","dsigdb",70,13
1.57705274987708,0.00816715507359775,0.020877060570441,1,"tolnaftate","dsigdb",318,42
2.25794098143236,0.00859298781392678,0.0219327009322532,1,"Docosahexaenoic-acid","dsigdb",78,14
2.42775647619938,0.00865273110267568,0.0220521771749806,1,"protoporphyrin-IX","dsigdb",63,12
1.85750516391258,0.00883740056651288,0.0224788692165134,1,"Mustard-gas","dsigdb",151,23
1.80777067116448,0.00885581645323686,0.0224788692165134,1,"1-chloro-2,4-dinitrobenzene","dsigdb",168,25
3.05446853516658,0.0088728908989522,0.0224788692165134,1,"chenodeoxycholic-acid","dsigdb",35,8
3.05446853516658,0.0088728908989522,0.0224788692165134,1,"Picrotoxinum","dsigdb",35,8
2.18108011124069,0.00895880098871493,0.0226628422637373,1,"A443654","dsigdb",86,15
2.52161016949153,0.00916920635169085,0.023058254910963,1,"Bathocuproine-disulfonate","dsigdb",56,11
2.52161016949153,0.00916920635169085,0.023058254910963,1,"biochanin-A","dsigdb",56,11
2.52161016949153,0.00916920635169085,0.023058254910963,1,"Deguelin","dsigdb",56,11
2.52161016949153,0.00916920635169085,0.023058254910963,1,"imipramine","dsigdb",56,11
2.06546227417641,0.00921849096187106,0.0231480516789251,1,"trimethoprim","dsigdb",102,17
1.70558975534898,0.00933654532340064,0.023410014377056,1,"dihydroergocristine","dsigdb",212,30
2.81212121212121,0.0094463949488152,0.0234941716407392,1,"catechol","dsigdb",42,9
2.81212121212121,0.0094463949488152,0.0234941716407392,1,"N-acetyl-L-aspartic-acid","dsigdb",42,9
2.31304164990675,0.00945341741802952,0.0234941716407392,1,"carbachol","dsigdb",71,13
2.31304164990675,0.00945341741802952,0.0234941716407392,1,"cefepime","dsigdb",71,13
2.31304164990675,0.00945341741802952,0.0234941716407392,1,"GNF-Pf-2272","dsigdb",71,13
2.6444598281549,0.00948034609315459,0.0234941716407392,1,"Alvocidib","dsigdb",49,10
2.6444598281549,0.00948034609315459,0.0234941716407392,1,"ciprofloxacin","dsigdb",49,10
2.6444598281549,0.00948034609315459,0.0234941716407392,1,"Heparitin","dsigdb",49,10
1.32642080033276,0.0096245899737982,0.0238170187305166,1,"strophanthidin","dsigdb",921,104
2.22308916547643,0.00999343200680525,0.0246939153211637,1,"Oxotremorine","dsigdb",79,14
3.27918989044782,0.0102135052196384,0.0250922570597744,1,"Esculetin","dsigdb",29,7
3.27918989044782,0.0102135052196384,0.0250922570597744,1,"Myricitrin","dsigdb",29,7
3.27918989044782,0.0102135052196384,0.0250922570597744,1,"Tetrabromobisphenol-A","dsigdb",29,7
3.27918989044782,0.0102135052196384,0.0250922570597744,1,"TOSYLPHENYLALANYL-CHLOROMETHYL-KETONE","dsigdb",29,7
2.38094655741715,0.0102908043540991,0.0252457862212072,1,"D-Sorbitol","dsigdb",64,12
1.99907393116222,0.0103402228692512,0.0252942324133046,1,"ammonia","dsigdb",111,18
1.99907393116222,0.0103402228692512,0.0252942324133046,1,"PhIP","dsigdb",111,18
4.29184266103485,0.0106279390427194,0.0258866229540523,1,"2,6-DICHLOROINDOPHENOL","dsigdb",17,5
4.29184266103485,0.0106279390427194,0.0258866229540523,1,"cannabidiol","dsigdb",17,5
4.29184266103485,0.0106279390427194,0.0258866229540523,1,"Quinomycin-A","dsigdb",17,5
1.26776334308192,0.0107355505604947,0.0261114318197482,1,"ouabain","dsigdb",1340,145
1.91325172964343,0.0110042220188773,0.0266803551949418,1,"2-Butanone","dsigdb",128,20
1.67067886777302,0.0110509452917,0.0266803551949418,1,"baclofen","dsigdb",223,31
1.67067886777302,0.0110509452917,0.0266803551949418,1,"indomethacin","dsigdb",223,31
3.63643143469749,0.0110789979343219,0.0266803551949418,1,"dichlorvos","dsigdb",23,6
3.63643143469749,0.0110789979343219,0.0266803551949418,1,"estriol","dsigdb",23,6
3.63643143469749,0.0110789979343219,0.0266803551949418,1,"morin","dsigdb",23,6
3.63643143469749,0.0110789979343219,0.0266803551949418,1,"quetiapine","dsigdb",23,6
2.94522928155927,0.011460170511015,0.0274818434898461,1,"1-AMINO-4-HYDROXYANTHRAQUINONE","dsigdb",36,8
2.94522928155927,0.011460170511015,0.0274818434898461,1,"1h-pyrazolo[3,4-d]pyrimidine","dsigdb",36,8
2.94522928155927,0.011460170511015,0.0274818434898461,1,"Benz[a]anthracene","dsigdb",36,8
2.72927170868347,0.0118173316972136,0.02814043372032,1,"Benzo[b]fluoranthene","dsigdb",43,9
2.72927170868347,0.0118173316972136,0.02814043372032,1,"lynestrenol","dsigdb",43,9
2.72927170868347,0.0118173316972136,0.02814043372032,1,"Pazopanib","dsigdb",43,9
2.72927170868347,0.0118173316972136,0.02814043372032,1,"risperidone","dsigdb",43,9
2.72927170868347,0.0118173316972136,0.02814043372032,1,"SANGUINARINE","dsigdb",43,9
1.74573051081327,0.0119807801374432,0.0284898607173511,1,"TPEN","dsigdb",180,26
1.56551012753188,0.012361666514831,0.0293546537712909,1,"MERCURY","dsigdb",297,39
7.72033227848101,0.0124375349201262,0.029452773665021,1,"Muramyl-Dipeptide","dsigdb",7,3
7.72033227848101,0.0124375349201262,0.029452773665021,1,"VERLUKAST","dsigdb",7,3
1.95678670360111,0.0130380660509398,0.0308320424644278,1,"glycerol","dsigdb",113,18
2.41405968265417,0.0131950552268727,0.0311600680911606,1,"lactose","dsigdb",58,11
5.14854881266491,0.0133314714983633,0.0313138150620716,1,"etodolac","dsigdb",12,4
5.14854881266491,0.0133314714983633,0.0313138150620716,1,"QUINACRINE-DIHYDROCHLORIDE","dsigdb",12,4
2.15650659170989,0.0133336244780434,0.0313138150620716,1,"beta-carotene","dsigdb",81,14
2.15650659170989,0.0133336244780434,0.0313138150620716,1,"Gallic-acid","dsigdb",81,14
2.03929899097185,0.0134932165272471,0.0315242208036139,1,"lindane","dsigdb",97,16
2.09233516956447,0.013511843066131,0.0315242208036139,1,"Ethene","dsigdb",89,15
3.13645555657689,0.0135711308327581,0.0315242208036139,1,"4-nonylphenol","dsigdb",30,7
3.13645555657689,0.0135711308327581,0.0315242208036139,1,"chlorambucil","dsigdb",30,7
3.13645555657689,0.0135711308327581,0.0315242208036139,1,"econazole","dsigdb",30,7
3.13645555657689,0.0135711308327581,0.0315242208036139,1,"HELENALIN","dsigdb",30,7
3.13645555657689,0.0135711308327581,0.0315242208036139,1,"HYPOCHLOROUS-ACID","dsigdb",30,7
3.13645555657689,0.0135711308327581,0.0315242208036139,1,"Methoprene","dsigdb",30,7
2.51520355330605,0.0140681442822811,0.0326342666684207,1,"warfarin","dsigdb",51,10
1.50414970247416,0.0141719264337205,0.0328303458824639,1,"Zoledronic-acid","dsigdb",355,45
2.29252782193959,0.0142879578125414,0.0330542307603569,1,"alpha-GalNAc","dsigdb",66,12
2.65115646258503,0.0146154863453708,0.0337661303778553,1,"succinic-acid","dsigdb",44,9
2.12468403807146,0.0153023170605752,0.0352213150099628,1,"haloperidol","dsigdb",82,14
1.36787988105104,0.0153576730853932,0.0352213150099628,1,"niclosamide","dsigdb",636,74
3.43423137876387,0.0153899587580189,0.0352213150099628,1,"AFLATOXIN-G1","dsigdb",24,6
3.43423137876387,0.0153899587580189,0.0352213150099628,1,"Enalapril-maleate","dsigdb",24,6
3.43423137876387,0.0153899587580189,0.0352213150099628,1,"roscovitine","dsigdb",24,6
3.43423137876387,0.0153899587580189,0.0352213150099628,1,"sodium-benzoate","dsigdb",24,6
3.43423137876387,0.0153899587580189,0.0352213150099628,1,"SU9516","dsigdb",24,6
1.69195804195804,0.0156352594708836,0.035693764824416,1,"MANGANESE","dsigdb",192,27
2.36364539194915,0.0156592000520019,0.035693764824416,1,"Sodium-dodecyl-sulfate","dsigdb",59,11
2.36364539194915,0.0156592000520019,0.035693764824416,1,"VX-680/MK-0457","dsigdb",59,11
3.9614978474535,0.0159860341040874,0.0363415841966254,1,"Digitoxigenin","dsigdb",18,5
3.9614978474535,0.0159860341040874,0.0363415841966254,1,"phosphatidylcholines","dsigdb",18,5
1.9162432792384,0.0162685787354025,0.0369346561169923,1,"Insulin","dsigdb",115,18
1.76055437100213,0.0170462461746473,0.0386487363401246,1,"nitric-oxide","dsigdb",158,23
2.037064197117,0.0174410316393415,0.039491313340076,1,"mometasone","dsigdb",91,15
3.00561575052854,0.0176788137753821,0.0397132773215104,1,"Andrographolide","dsigdb",31,7
3.00561575052854,0.0176788137753821,0.0397132773215104,1,"atenolol","dsigdb",31,7
3.00561575052854,0.0176788137753821,0.0397132773215104,1,"AZD-9291","dsigdb",31,7
3.00561575052854,0.0176788137753821,0.0397132773215104,1,"Iniprol","dsigdb",31,7
3.00561575052854,0.0176788137753821,0.0397132773215104,1,"SB-415286","dsigdb",31,7
3.00561575052854,0.0176788137753821,0.0397132773215104,1,"VERAPAMIL","dsigdb",31,7
2.57738095238095,0.0178845987035053,0.0401226852493113,1,"brefeldin-A","dsigdb",45,9
1.89659212967484,0.0181045534238693,0.040509532267319,1,"1,9-Pyrazoloanthrone","dsigdb",116,18
1.89659212967484,0.0181045534238693,0.040509532267319,1,"D-Arginine","dsigdb",116,18
2.7485986250661,0.0182876175607019,0.0406523962724859,1,"ATROPINE","dsigdb",38,8
2.7485986250661,0.0182876175607019,0.0406523962724859,1,"erythromycin","dsigdb",38,8
2.7485986250661,0.0182876175607019,0.0406523962724859,1,"indirubin-deriv.-7a","dsigdb",38,8
2.7485986250661,0.0182876175607019,0.0406523962724859,1,"iodine","dsigdb",38,8
2.7485986250661,0.0182876175607019,0.0406523962724859,1,"LY-333531","dsigdb",38,8
2.31528882739536,0.0184593594168488,0.0409807393303739,1,"ethaverine","dsigdb",60,11
1.96616341703968,0.0193083992777484,0.0428099099721209,1,"myricetin","dsigdb",100,16
2.21042471042471,0.0193877572440115,0.0429300338974539,1,"rottlerin","dsigdb",68,12
1.53797574832089,0.0195948695475271,0.0433323639150891,1,"alexidine","dsigdb",286,37
1.6449030659346,0.0198060651645707,0.0437426698258976,1,"clomipramine","dsigdb",204,28
2.06376657824934,0.0199112441678538,0.043861332436939,1,"BAS-012416453","dsigdb",84,14
2.06376657824934,0.0199112441678538,0.043861332436939,1,"benzethonium-chloride","dsigdb",84,14
1.87733797303175,0.0200991337454543,0.0441611121597932,1,"cinnamaldehyde","dsigdb",117,18
1.87733797303175,0.0200991337454543,0.0441611121597932,1,"sucrose","dsigdb",117,18
2.39797111797801,0.0201756937455959,0.0442722752075175,1,"pentoxifylline","dsigdb",53,10
3.25331553924431,0.0207912600022831,0.0452734333383048,1,"22-Hydroxycholesterol","dsigdb",25,6
3.25331553924431,0.0207912600022831,0.0452734333383048,1,"4-tert-Octylphenol","dsigdb",25,6
3.25331553924431,0.0207912600022831,0.0452734333383048,1,"7-Hydroxystaurosporine","dsigdb",25,6
3.25331553924431,0.0207912600022831,0.0452734333383048,1,"amoxicillin","dsigdb",25,6
3.25331553924431,0.0207912600022831,0.0452734333383048,1,"lamotrigine","dsigdb",25,6
3.25331553924431,0.0207912600022831,0.0452734333383048,1,"ranitidine","dsigdb",25,6
1.90762024673104,0.02091000304442,0.0454159938735491,1,"GLYCOGEN","dsigdb",109,17
1.90762024673104,0.02091000304442,0.0454159938735491,1,"okadaic-acid","dsigdb",109,17
